RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,
NW2,NW2A.IMG_0060.MP4,, 2024-03-11 19:04:50,false,NW2_EVENT10,A,D,NW2,3,,F + F + M,NW2-F1 + NW-F2 + NW2-M2,forehead female + tufty male,1,
NW2,NW2A.IMG_0061.MP4,, 2024-03-11 19:05:12,false,NW2_EVENT10,A,D,NW2,3,,F + F + M,NW2-F1 + NW-F2 + NW2-M2,forehead female + tufty male,1,
NW2,NW2N.IMG_0050.MP4,, 2024-03-11 19:05:44,false,NW2_EVENT10,W,D,NW2,3,,F + F + M,NW2-F1 + NW-F2 + NW2-M2,forehead female + tufty male,2,
NW2,NW2N.IMG_0051.MP4,, 2024-03-11 19:06:06,false,NW2_EVENT10,W,D,NW2,3,,F + F + M,NW2-F1 + NW-F2 + NW2-M2,forehead female + tufty male,2,
NW2,NW2N.IMG_0052.MP4,, 2024-03-11 19:06:28,false,NW2_EVENT10,W,D,NW2,3,,F + F + M,NW2-F1 + NW-F2 + NW2-M2,forehead female + tufty male,2,
NW2,NW2A.IMG_0062.MP4,, 2024-03-11 19:06:36,false,NW2_EVENT10,A,D,NW2,3,,F + F + M,NW2-F1 + NW-F2 + NW2-M2,forehead female + tufty male,1,
NW2,NW2A.IMG_0063.MP4,, 2024-03-11 19:06:56,false,NW2_EVENT10,A,D,NW2,3,,F + F + M,NW2-F1 + NW-F2 + NW2-M2,forehead female + tufty male,1,
NW2,NW2A.IMG_0064.MP4,, 2024-03-11 19:07:18,false,NW2_EVENT10,A,D,NW2,3,,F + F + M,NW2-F1 + NW-F2 + NW2-M2,forehead female + tufty male,1,
NW2,NW2A.IMG_0065.MP4,, 2024-03-12 06:03:54,false,NW2_EVENT11,A,D,NW2,1,,Unk,NW2-U3,N,0,
NW2,NW2A.IMG_0095.MP4,, 2024-03-18 09:01:02,false,NW2_EVENT12,A,L,NW2,1,,Unk,NW2-U4,N,0,
NW2,NW2A.IMG_0097.MP4,, 2024-03-18 10:30:24,false,NW2_EVENT13,A,L,NW2,1,,M,NW2-M1,N,0,
NW2,NW2A.IMG_0099.MP4,, 2024-03-18 10:48:08,false,NW2_EVENT14,A,L,NW2,1,,M,NW2-M1,N,0,
NW2,NW2A.IMG_0100.MP4,, 2024-03-18 10:50:06,false,NW2_EVENT14,A,L,NW2,1,,M,NW2-M1,N,0,
NW2,NW2A.IMG_0101.MP4,, 2024-03-18 10:50:26,false,NW2_EVENT14,A,L,NW2,1,,M,NW2-M1,N,0,
NW2,NW2A.IMG_0103.MP4,, 2024-03-18 20:00:02,false,NW2_EVENT15,A,D,NW2,1,,M,NW2-M1,N,0,
NW2,NW2A.IMG_0104.MP4,, 2024-03-18 20:00:52,false,NW2_EVENT15,A,D,NW2,1,,M,NW2-M1,N,0,
NW2,NW2N.IMG_0135.MP4,, 2024-03-25 02:49:10,false,NW2_EVENT16,W,D,NW2,1,,M,NW2-M1,N,0,
NW2,NW2N.IMG_0136.MP4,, 2024-03-25 02:49:44,false,NW2_EVENT16,W,D,NW2,1,,M,NW2-M1,N,0,
