Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Unique_ID,PuzzleType,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
E1_EVENT7N,2025-05-26 21:48:37.068,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,0.0,30.116,30.097,30.003,E1_EVENT7, w,E1-U1,95.676,oriented,Vigilance,puzzle,STATE,20.298,22.331,2.033,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,609,670,,,,
E1_EVENT7N,2025-05-26 21:48:37.068,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,0.0,30.116,30.097,30.003,E1_EVENT7, w,E1-U1,95.676,walking,Locomotion,,STATE,20.731,21.831,1.100,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,622,655,,,,
E1_EVENT7N,2025-05-26 21:48:37.068,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,0.0,30.116,30.097,30.003,E1_EVENT7, w,E1-U1,95.676,still,Locomotion,,STATE,21.831,22.698,0.867,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,655,681,,,,
E1_EVENT7N,2025-05-26 21:48:37.068,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,0.0,30.116,30.097,30.003,E1_EVENT7, w,E1-U1,95.676,not oriented,Vigilance,,STATE,22.331,26.197,3.866,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,670,785,,,,
E1_EVENT7N,2025-05-26 21:48:37.068,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,0.0,30.116,30.097,30.003,E1_EVENT7, w,E1-U1,95.676,walking,Locomotion,,STATE,22.698,26.197,3.499,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,681,785,,,,
E1_EVENT7N,2025-05-26 21:48:37.068,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,0.0,30.116,30.097,30.003,E1_EVENT7, w,E1-U1,95.676,out of view,Not defined,,STATE,26.197,30.116,3.919,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E1/N/100_BTCF.IMG_0137.MP4,785,903,,,,
E2_EVENT10A,2025-05-26 21:54:12.428,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,0.0,19.980,20.000,28.000,E2_EVENT10,a,E2-U1,23.98,trotting,Locomotion,,STATE,0.000,2.000,2.000,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,0,56,,,,
E2_EVENT10A,2025-05-26 21:54:12.428,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,0.0,19.980,20.000,28.000,E2_EVENT10,a,E2-U1,23.98,not oriented,Vigilance,,STATE,0.000,2.036,2.036,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,0,57,,,,
E2_EVENT10A,2025-05-26 21:54:12.428,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,0.0,19.980,20.000,28.000,E2_EVENT10,a,E2-U1,23.98,in view,Not defined,close less than 1 body length,STATE,0.000,0.250,0.250,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,0,7,,,,
E2_EVENT10A,2025-05-26 21:54:12.428,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,0.0,19.980,20.000,28.000,E2_EVENT10,a,E2-U1,23.98,in view,Not defined,far more than 1 body length,STATE,0.286,2.036,1.750,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,8,57,,,,
E2_EVENT10A,2025-05-26 21:54:12.428,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,0.0,19.980,20.000,28.000,E2_EVENT10,a,E2-U1,23.98,out of view,Not defined,,STATE,2.036,19.980,17.944,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0027.AVI,57,559,,,,
E2_EVENT11A,2025-05-26 21:54:46.169,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,0.0,20.060,20.071,28.000,E2_EVENT11,a,E2-F1,23.88,trotting,Locomotion,,STATE,0.000,1.964,1.964,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,0,55,,,,
E2_EVENT11A,2025-05-26 21:54:46.169,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,0.0,20.060,20.071,28.000,E2_EVENT11,a,E2-F1,23.88,in view,Not defined,far more than 1 body length,STATE,0.000,0.357,0.357,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,0,10,,,,
E2_EVENT11A,2025-05-26 21:54:46.169,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,0.0,20.060,20.071,28.000,E2_EVENT11,a,E2-F1,23.88,not oriented,Vigilance,,STATE,0.036,1.964,1.928,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,1,55,,,,
E2_EVENT11A,2025-05-26 21:54:46.169,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,0.0,20.060,20.071,28.000,E2_EVENT11,a,E2-F1,23.88,in view,Not defined,close less than 1 body length,STATE,0.393,0.714,0.321,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,11,20,,,,
E2_EVENT11A,2025-05-26 21:54:46.169,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,0.0,20.060,20.071,28.000,E2_EVENT11,a,E2-F1,23.88,in view,Not defined,far more than 1 body length,STATE,0.750,1.964,1.214,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,21,55,,,,
E2_EVENT11A,2025-05-26 21:54:46.169,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,0.0,20.060,20.071,28.000,E2_EVENT11,a,E2-F1,23.88,out of view,Not defined,,STATE,1.964,20.060,18.096,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0032.AVI,55,562,,,,
E2_EVENT11N,2025-05-26 22:06:14.073,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0022.AVI,0.0,20.020,20.036,28.000,E2_EVENT11, w,E2-F1,24.948,trotting,Locomotion,,STATE,0.000,2.464,2.464,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0022.AVI,0,69,,,,
E2_EVENT11N,2025-05-26 22:06:14.073,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0022.AVI,0.0,20.020,20.036,28.000,E2_EVENT11, w,E2-F1,24.948,not oriented,Vigilance,,STATE,0.000,2.464,2.464,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0022.AVI,0,69,,,,
E2_EVENT11N,2025-05-26 22:06:14.073,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0022.AVI,0.0,20.020,20.036,28.000,E2_EVENT11, w,E2-F1,24.948,in view,Not defined,far more than 1 body length,STATE,0.000,2.464,2.464,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0022.AVI,0,69,,,,
E2_EVENT11N,2025-05-26 22:06:14.073,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0022.AVI,0.0,20.020,20.036,28.000,E2_EVENT11, w,E2-F1,24.948,out of view,Not defined,,STATE,2.464,20.020,17.556,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0022.AVI,69,561,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-M1,48.479,out of view,Not defined,,STATE,0.000,20.142,20.142,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,0,4,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,out of view,Not defined,,STATE,0.000,8.536,8.536,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,0,239,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,walking,Locomotion,,STATE,8.536,17.428,8.892,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,239,488,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,not oriented,Vigilance,,STATE,8.536,10.536,2.000,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,239,295,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,in view,Not defined,far more than 1 body length,STATE,8.536,19.999,11.463,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,239,0,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,oriented,Vigilance,puzzle,STATE,10.536,11.321,0.785,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,295,317,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,not oriented,Vigilance,,STATE,11.321,12.500,1.179,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,317,350,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,oriented,Vigilance,puzzle,STATE,12.500,13.893,1.393,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,350,389,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,not oriented,Vigilance,,STATE,13.893,19.999,6.106,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,389,0,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,lope or gallop,Locomotion,,STATE,17.428,18.643,1.215,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,488,522,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,trotting,Locomotion,,STATE,18.643,19.999,1.356,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,522,0,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-F1,62.905,out of view,Not defined,,STATE,19.999,39.979,19.980,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI,0,559,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-M1,48.479,walking,Locomotion,,STATE,20.142,24.392,4.250,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,4,123,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-M1,48.479,not oriented,Vigilance,,STATE,20.142,21.035,0.893,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,4,29,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-M1,48.479,in view,Not defined,far more than 1 body length,STATE,20.142,24.392,4.250,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,4,123,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-M1,48.479,oriented,Vigilance,camera,STATE,21.035,23.570,2.535,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,29,100,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-M1,48.479,not oriented,Vigilance,,STATE,23.570,24.392,0.822,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,100,123,,,,
E2_EVENT12A,2025-05-26 21:55:15.092,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0033.AVI;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,0.0,39.979,20.000;20.000,28.000;28.000,E2_EVENT12,a,E2-M1,48.479,out of view,Not defined,,STATE,24.392,39.979,15.587,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0034.AVI,123,559,,,,
E2_EVENT13N,2025-05-26 22:06:57.192,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0026.AVI,0.0,19.980,20.000,28.000,E2_EVENT13, w,E2-U3,20.838,trotting,Locomotion,,STATE,0.000,0.429,0.429,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0026.AVI,0,12,,,,
E2_EVENT13N,2025-05-26 22:06:57.192,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0026.AVI,0.0,19.980,20.000,28.000,E2_EVENT13, w,E2-U3,20.838,not oriented,Vigilance,,STATE,0.000,0.429,0.429,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0026.AVI,0,12,,,,
E2_EVENT13N,2025-05-26 22:06:57.192,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0026.AVI,0.0,19.980,20.000,28.000,E2_EVENT13, w,E2-U3,20.838,in view,Not defined,far more than 1 body length,STATE,0.000,0.429,0.429,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0026.AVI,0,12,,,,
E2_EVENT13N,2025-05-26 22:06:57.192,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0026.AVI,0.0,19.980,20.000,28.000,E2_EVENT13, w,E2-U3,20.838,out of view,Not defined,,STATE,0.429,19.980,19.551,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/N/100_BTCF.IMG_0026.AVI,12,559,,,,
E2_EVENT14A,2025-05-26 21:56:08.073,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0042.AVI,0.0,20.060,20.071,28.000,E2_EVENT14,a,E2-F1,22.774,trotting,Locomotion,,STATE,0.000,1.357,1.357,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0042.AVI,0,38,,,,
E2_EVENT14A,2025-05-26 21:56:08.073,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0042.AVI,0.0,20.060,20.071,28.000,E2_EVENT14,a,E2-F1,22.774,oriented,Vigilance,camera,STATE,0.000,0.464,0.464,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/E2/A/100_BTCF.IMG_0042.AVI,0,13,,,,
