RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,
NE5,NE5A.IMG_0041.MP4,, 2024-02-11 03:01:18,false,NE5_EVENT13,A,D,NE5,3,,F + SF + Unk,NE5-F1 + NE5-SF2 + NE5-U1,partial tail,0,
NE5,NE5A.IMG_0042.MP4,, 2024-02-11 04:19:02,false,NE5_EVENT14,A,D,NE5,2,,F + Unk,NE5-F1 + NE5-U1,N,0,
NE5,NE5A.IMG_0043.MP4,, 2024-02-11 04:19:28,false,NE5_EVENT14,A,D,NE5,2,,F + Unk,NE5-F1 + NE5-U1,N,0,
NE5,NE5A.IMG_0049.MP4,, 2024-02-12 02:06:34,false,NE5_EVENT15,A,D,NE5,1,,M,NE5-M1,shaggy tail,0,
NE5,NE5A.IMG_0050.MP4,, 2024-02-12 07:27:34,false,NE5_EVENT16,A,D,NE5,1,,SM,NE5-SM1,N,0,
NE5,NE5A.IMG_0058.MP4,, 2024-02-14 08:42:20,false,NE5_EVENT17,A,L,NE5,1,,F,NE5-F1,N,0,
NE5,NE5A.IMG_0080.MP4,, 2024-02-14 14:02:08,false,NE5_EVENT18,A,L,NE5,1,,SM,NE5-SM2,shaggy tail,0,
NE5,NE5A.IMG_0081.MP4,, 2024-02-15 10:05:14,false,NE5_EVENT19,A,L,NE5,1,,M,NE5-M1,shaggy tail,0,
NE5,NE5A.IMG_0082.MP4,, 2024-02-15 10:05:43,false,NE5_EVENT19,A,L,NE5,1,,M,NE5-M1,shaggy tail,0,
NE5,NE5A.IMG_0083.MP4,, 2024-02-15 10:06:16,false,NE5_EVENT19,A,L,NE5,1,,M,NE5-M1,shaggy tail,0,
NE5,NE5A.IMG_0084.MP4,, 2024-02-15 10:06:42,false,NE5_EVENT19,A,L,NE5,1,,M,NE5-M1,shaggy tail,0,
NE5,NE5A.IMG_0085.MP4,, 2024-02-15 15:17:38,false,NE5_EVENT20,A,L,NE5,1,,M,NE5-M1,shaggy tail,0,
NE5,NE5A.IMG_0086.MP4,, 2024-02-15 19:16:22,false,NE5_EVENT21,A,D,NE5,2,,M + Unk,NE5-M1 + NE5-U3,shaggy tail,0,
NE5,NE5A.IMG_0087.MP4,, 2024-02-15 19:17:42,false,NE5_EVENT21,A,D,NE5,2,,M + Unk,NE5-M1 + NE5-U3,shaggy tail,0,
NE5,NE5A.IMG_0088.MP4,, 2024-02-15 19:18:04,false,NE5_EVENT21,A,D,NE5,2,,M + Unk,NE5-M1 + NE5-U3,shaggy tail,0,
NE5,NE5A.IMG_0089.MP4,, 2024-02-15 20:54:30,false,NE5_EVENT22,A,D,NE5,1,,SF,NE5-SF3,hunched,0,
NE5,NE5A.IMG_0090.MP4,, 2024-02-17 07:10:32,false,NE5_EVENT23,A,D,NE5,2,,M + SF,NE5-M1 + NE5-SF2,"shaggy tail, partial tail",0,
NE5,NE5A.IMG_0091.MP4,, 2024-02-17 19:09:20,false,NE5_EVENT23,A,D,NE5,2,,M + SF,NE5-M1 + NE5-SF2,"shaggy tail, partial tail",0,
NE5,NE5A.second_rou.IMG_0005.MP4,, 2024-02-18 17:27:44,false,NE5_EVENT24,A,L,NE5,1,,M,NE5-M1,shaggy tail,0,
NE5,NE5N.second_round.IMG_0005.MP4,, 2024-02-18 21:51:06,false,NE5_EVENT25,W,D,NE5,1,,SF,NE5-SF2,partial tail,0,
NE5,NE5A.second_rou.IMG_0006.MP4,, 2024-02-19 03:32:28,false,NE5_EVENT26,A,D,NE5,1,,SF,NE5-SF2,partial tail,0,
NE5,NE5A.second_rou.IMG_0007.MP4,, 2024-02-19 05:55:14,false,NE5_EVENT27,A,D,NE5,2,,F + M,NE5-F2 + NE5-M1,shaggy tail,0,
NE5,NE5A.second_rou.IMG_0008.MP4,, 2024-02-19 05:55:40,false,NE5_EVENT27,A,D,NE5,2,,F + M,NE5-F2 + NE5-M1,shaggy tail,0,
NE5,NE5A.second_rou.IMG_0009.MP4,, 2024-02-19 22:32:02,false,NE5_EVENT28,A,D,NE5,2,,F + M,NE5-F2 + NE5-M1,shaggy tail,0,
NE5,NE5A.second_rou.IMG_0010.MP4,, 2024-02-19 22:32:28,false,NE5_EVENT28,A,D,NE5,2,,F + M,NE5-F2 + NE5-M1,shaggy tail,0,
NE5,NE5A.second_rou.IMG_0011.MP4,, 2024-02-20 03:14:32,false,NE5_EVENT29,A,D,NE5,2,,F + M,NE5-F2 + NE5-M1,shaggy tail,0,
NE5,NE5A.second_rou.IMG_0012.MP4,, 2024-02-20 18:44:33,false,NE5_EVENT29,A,D,NE5,2,,F + M,NE5-F2 + NE5-M1,shaggy tail,0,
NE5,NE5A.second_rou.IMG_0013.MP4,, 2024-02-20 18:47:46,false,NE5_EVENT29,A,D,NE5,2,,F + M,NE5-F2 + NE5-M1,shaggy tail,0,
NE5,NE5A.second_rou.IMG_0014.MP4,, 2024-02-21 17:34:56,false,NE5_EVENT30,A,L,NE5,1,,SM,NE5-SM2,shaggy tail,1,
NE5,NE5A.second_rou.IMG_0015.MP4,, 2024-02-21 17:35:42,false,NE5_EVENT30,A,L,NE5,1,,SM,NE5-SM2,shaggy tail,1,
NE5,NE5N.second_round.IMG_0010.MP4,, 2024-02-21 17:35:52,false,NE5_EVENT30,W,L,NE5,1,,SM,NE5-SM2,shaggy tail,2,
NE5,NE5N.second_round.IMG_0011.MP4,, 2024-02-21 17:36:14,false,NE5_EVENT30,W,L,NE5,1,,SM,NE5-SM2,shaggy tail,2,
NE5,NE5A.second_rou.IMG_0016.MP4,, 2024-02-22 13:58:22,false,NE5_EVENT31,A,L,NE5,1,,SM,NE5-SM2,shaggy tail,0,
NE5,NE5N.second_round.IMG_0016.MP4,, 2024-02-22 15:58:22,false,NE5_EVENT32,W,L,NE5,1,,SM,NE5-SM2,shaggy tail,0,
NE5,NE5A.second_rou.IMG_0027.MP4,, 2024-02-24 08:29:08,false,NE5_EVENT33,A,L,NE5,1,,SM,NE5-SM1,N,0,
NE5,NE5A.second_rou.IMG_0028.MP4,, 2024-02-24 08:29:36,false,NE5_EVENT33,A,L,NE5,1,,SM,NE5-SM1,N,0,
