,RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,Identifier2,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,X,Identifier2.1,Identifier2.2
238,NW4,NW4A.IMG_0201.MP4,NA, 2024-03-23 06:18:24,FALSE,NW4_EVENT15,NW4_EVENT15_W,W,D,NW4,1,NA,SM,NW4-SM1,N,2,NA,NW4_EVENT15,W
239,NW4,NW4A.IMG_0201.MP4,NA, 2024-03-23 06:18:24,FALSE,NW4_EVENT15,NW4_EVENT15_A,A,D,NW4,1,NA,SM,NW4-SM1,N,1,NA,NW4_EVENT15,A
240,NW4,NW4A.IMG_0202.MP4,NA, 2024-03-23 06:18:50,FALSE,NW4_EVENT15,NW4_EVENT15_A,A,D,NW4,1,NA,SM,NW4-SM1,N,1,NA,NW4_EVENT15,A
241,NW4,NW4A.IMG_0203.MP4,NA, 2024-03-23 06:19:12,FALSE,NW4_EVENT15,NW4_EVENT15_A,A,D,NW4,1,NA,SM,NW4-SM1,N,1,NA,NW4_EVENT15,A
242,NW4,NW4A.IMG_0203.MP4,NA, 2024-03-23 06:19:12,FALSE,NW4_EVENT15,NW4_EVENT15_W,W,D,NW4,1,NA,SM,NW4-SM1,N,2,NA,NW4_EVENT15,W
243,NW4,NW4A.IMG_0213.MP4,NA, 2024-03-23 10:18:48,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
244,NW4,NW4A.IMG_0214.MP4,NA, 2024-03-23 10:19:20,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
245,NW4,NW4A.IMG_0214.MP4,NA, 2024-03-23 10:19:20,FALSE,NW4_EVENT16,NW4_EVENT16_A,A,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT16,A
246,NW4,NW4A.IMG_0215.MP4,NA, 2024-03-23 10:19:42,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
247,NW4,NW4A.IMG_0216.MP4,NA, 2024-03-23 10:20:04,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
248,NW4,NW4A.IMG_0217.MP4,NA, 2024-03-23 10:20:24,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
249,NW4,NW4A.IMG_0218.MP4,NA, 2024-03-23 10:20:54,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
250,NW4,NW4A.IMG_0219.MP4,NA, 2024-03-23 10:21:19,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
251,NW4,NW4A.IMG_0219.MP4,NA, 2024-03-23 10:21:19,FALSE,NW4_EVENT16,NW4_EVENT16_A,A,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT16,A
252,NW4,NW4A.IMG_0220.MP4,NA, 2024-03-23 10:21:42,FALSE,NW4_EVENT16,NW4_EVENT16_A,A,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT16,A
253,NW4,NW4A.IMG_0221.MP4,NA, 2024-03-23 10:22:02,FALSE,NW4_EVENT16,NW4_EVENT16_A,A,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT16,A
254,NW4,NW4A.IMG_0222.MP4,NA, 2024-03-23 10:24:34,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
255,NW4,NW4A.IMG_0223.MP4,NA, 2024-03-23 10:26:48,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
256,NW4,NW4A.IMG_0224.MP4,NA, 2024-03-23 10:27:50,FALSE,NW4_EVENT16,NW4_EVENT16_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT16,W
257,NW4,NW4A.IMG_0224.MP4,NA, 2024-03-23 10:27:50,FALSE,NW4_EVENT16,NW4_EVENT16_A,A,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT16,A
258,NW4,NW4A.IMG_0225.MP4,NA, 2024-03-23 10:28:13,FALSE,NW4_EVENT16,NW4_EVENT16_A,A,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT16,A
259,NW4,NW4N.IMG_0123.MP4,NA, 2024-03-30 18:03:32,FALSE,NW4_EVENT17,NW4_EVENT17_W,W,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",1,NA,NW4_EVENT17,W
260,NW4,NW4A.IMG_0257.MP4,NA, 2024-03-30 18:03:44,FALSE,NW4_EVENT17,NW4_EVENT17_A,A,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",2,NA,NW4_EVENT17,A
261,NW4,NW4A.IMG_0258.MP4,NA, 2024-03-30 18:04:04,FALSE,NW4_EVENT17,NW4_EVENT17_A,A,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",2,NA,NW4_EVENT17,A
262,NW4,NW4A.IMG_0258.MP4,NA, 2024-03-30 18:04:04,FALSE,NW4_EVENT17,NW4_EVENT17_W,W,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",1,NA,NW4_EVENT17,W
263,NW4,NW4N.IMG_0129.MP4,NA, 2024-03-31 12:15:12,FALSE,NW4_EVENT18,NW4_EVENT18_W,W,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",1,NA,NW4_EVENT18,W
264,NW4,NW4A.IMG_0260.MP4,NA, 2024-03-31 12:15:28,FALSE,NW4_EVENT18,NW4_EVENT18_A,A,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",2,NA,NW4_EVENT18,A
265,NW4,NW4A.IMG_0261.MP4,NA, 2024-03-31 12:16:28,FALSE,NW4_EVENT18,NW4_EVENT18_A,A,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",2,NA,NW4_EVENT18,A
266,NW4,NW4N.IMG_0130.MP4,NA, 2024-03-31 12:17:10,FALSE,NW4_EVENT18,NW4_EVENT18_W,W,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",1,NA,NW4_EVENT18,W
267,NW4,NW4A.IMG_0262.MP4,NA, 2024-03-31 12:17:26,FALSE,NW4_EVENT18,NW4_EVENT18_A,A,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",2,NA,NW4_EVENT18,A
268,NW4,NW4N.IMG_0134.MP4,NA, 2024-03-31 15:37:00,FALSE,NW4_EVENT19,NW4_EVENT19_W,W,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",1,NA,NW4_EVENT19,W
269,NW4,NW4A.IMG_0263.MP4,NA, 2024-03-31 15:37:10,FALSE,NW4_EVENT19,NW4_EVENT19_A,A,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",2,NA,NW4_EVENT19,A
270,NW4,NW4N.IMG_0135.MP4,NA, 2024-03-31 18:04:04,FALSE,NW4_EVENT20,NW4_EVENT20_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT20,W
271,NW4,NW4A.IMG_0264.MP4,NA, 2024-03-31 18:04:22,FALSE,NW4_EVENT20,NW4_EVENT20_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT20,W
272,NW4,NW4N.IMG_0136.MP4,NA, 2024-03-31 18:04:46,FALSE,NW4_EVENT20,NW4_EVENT20_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT20,W
273,NW4,NW4A.IMG_0265.MP4,NA, 2024-03-31 18:04:58,FALSE,NW4_EVENT20,NW4_EVENT20_A,A,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT20,A
274,NW4,NW4A.IMG_0266.MP4,NA, 2024-03-31 18:08:18,FALSE,NW4_EVENT20,NW4_EVENT20_W,W,L,NW4,1,NA,M,NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT20,W
275,NW4,NW4A.IMG_0267.MP4,NA, 2024-04-01 06:37:42,FALSE,NW4_EVENT21,NW4_EVENT21_A,A,L,NW4,2,NA,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT21,A
276,NW4,NW4N.IMG_0137.MP4,NA, 2024-04-01 06:37:50,FALSE,NW4_EVENT21,NW4_EVENT21_W,W,L,NW4,2,NA,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT21,W
277,NW4,NW4A.IMG_0268.MP4,NA, 2024-04-01 06:38:06,FALSE,NW4_EVENT21,NW4_EVENT21_A,A,L,NW4,2,NA,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT21,A
278,NW4,NW4N.IMG_0138.MP4,NA, 2024-04-01 06:38:12,FALSE,NW4_EVENT21,NW4_EVENT21_W,W,L,NW4,2,NA,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT21,W
279,NW4,NW4N.IMG_0139.MP4,NA, 2024-04-01 06:38:34,FALSE,NW4_EVENT21,NW4_EVENT21_W,W,L,NW4,2,NA,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT21,W
280,NW4,NW4A.IMG_0269.MP4,NA, 2024-04-01 06:38:38,FALSE,NW4_EVENT21,NW4_EVENT21_A,A,L,NW4,2,NA,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT21,A
281,NW4,NW4N.IMG_0140.MP4,NA, 2024-04-01 06:39:00,FALSE,NW4_EVENT21,NW4_EVENT21_W,W,L,NW4,2,NA,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT21,W
282,NW4,NW4N.IMG_0141.MP4,NA, 2024-04-01 06:39:22,FALSE,NW4_EVENT21,NW4_EVENT21_W,W,L,NW4,2,NA,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,NA,NW4_EVENT21,W
283,NW4,NW4A.IMG_0270.MP4,NA, 2024-04-01 06:40:02,FALSE,NW4_EVENT21,NW4_EVENT21_A,A,L,NW4,2,NA,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",1,NA,NW4_EVENT21,A
284,NW4,NW4A.IMG_0272.MP4,NA, 2024-04-01 11:24:56,FALSE,NW4_EVENT22,NW4_EVENT22_A,A,L,NW4,1,NA,F,NW4-F1,"mange, small, thin shoulders",0,NA,NW4_EVENT22,A
285,NW5,NW5A.IMG_0109.MP4,NA, 2024-03-17 22:44:12,FALSE,NW5_EVENT1,NW5_EVENT1_A,A,D,NW5,1,NA,SF,NW5-SF1,N,1,NA,NW5_EVENT1,A
286,NW5,NW5A.IMG_0110.MP4,NA, 2024-03-17 22:44:42,FALSE,NW5_EVENT1,NW5_EVENT1_W,W,D,NW5,1,NA,SF,NW5-SF1,N,2,NA,NW5_EVENT1,W
287,NW5,NW5A.IMG_0132.MP4,NA, 2024-03-19 06:19:48,FALSE,NW5_EVENT2,NW5_EVENT2_A,A,D,NW5,1,NA,Unk,NW5-U1,N,2,NA,NW5_EVENT2,A
288,NW5,NW5N.IMG_0118.MP4,NA, 2024-03-19 06:19:48,FALSE,NW5_EVENT2,NW5_EVENT2_W,W,D,NW5,1,NA,Unk,NW5-U1,N,1,NA,NW5_EVENT2,W
289,NW5,NW5A.IMG_0139.MP4,NA, 2024-03-20 04:52:22,FALSE,NW5_EVENT3,NW5_EVENT3_A,A,D,NW5,1,NA,Unk,NW5-U2,N,0,NA,NW5_EVENT3,A
290,NW5,NW5A.IMG_0140.MP4,NA, 2024-03-20 10:00:40,FALSE,NW5_EVENT4,NW5_EVENT4_A,A,N,NW5,1,NA,M,NW5-M1,N,0,NA,NW5_EVENT4,A
291,NW5,NW5A.IMG_0141.MP4,NA, 2024-03-21 06:33:32,FALSE,NW5_EVENT10,NW5_EVENT10_A,A,N,NW5,1,NA,M,NW5-M1,N,0,NA,NW5_EVENT10,A
292,NW5,NW5A.IMG_0157.MP4,NA, 2024-03-23 03:02:40,FALSE,NW5_EVENT5,NW5_EVENT5_A,A,D,NW5,1,NA,SF,NW5-SF1,N,0,NA,NW5_EVENT5,A
293,NW5,NW5A.IMG_0158.MP4,NA, 2024-03-23 03:03:04,FALSE,NW5_EVENT5,NW5_EVENT5_A,A,D,NW5,1,NA,SF,NW5-SF1,N,0,NA,NW5_EVENT5,A
294,NW5,NW5A.IMG_0170.MP4,NA, 2024-03-24 07:11:18,FALSE,NW5_EVENT6,NW5_EVENT6_A,A,L,NW5,1,NA,F,NW5-F1,N,0,NA,NW5_EVENT6,A
295,NW5,NW5A.IMG_0171.MP4,NA, 2024-03-24 07:12:48,FALSE,NW5_EVENT6,NW5_EVENT6_A,A,L,NW5,1,NA,F,NW5-F1,N,0,NA,NW5_EVENT6,A
296,NW5,NW5A.IMG_0175.MP4,NA, 2024-03-24 19:57:50,FALSE,NW5_EVENT7,NW5_EVENT7_A,A,D,NW5,1,NA,SF,NW5-SF1,N,0,NA,NW5_EVENT7,A
297,NW5,NW5A.IMG_0211.MP4,NA, 2024-03-28 13:05:34,FALSE,NW5_EVENT8,NW5_EVENT8_A,A,L,NW5,1,NA,F,NW5-F2,N,2,NA,NW5_EVENT8,A
298,NW5,NW5N.IMG_0188.MP4,NA, 2024-03-28 13:05:46,FALSE,NW5_EVENT8,NW5_EVENT8_W,W,L,NW5,1,NA,F,NW5-F2,N,1,NA,NW5_EVENT8,W
299,NW5,NW5A.IMG_0212.MP4,NA, 2024-03-28 13:05:54,FALSE,NW5_EVENT8,NW5_EVENT8_A,A,L,NW5,1,NA,F,NW5-F2,N,2,NA,NW5_EVENT8,A
300,NW5,NW5A.IMG_0213.MP4,NA, 2024-03-28 13:23:38,FALSE,NW5_EVENT9,NW5_EVENT9_A,A,L,NW5,1,NA,F,NW5-F2,N,1,NA,NW5_EVENT9,A
301,NW5,NW5N.IMG_0189.MP4,NA, 2024-03-28 13:23:42,FALSE,NW5_EVENT9,NW5_EVENT9_W,W,L,NW5,1,NA,F,NW5-F2,N,2,NA,NW5_EVENT9,W
302,NW6,NW6N.IMG_0004.MP4,NA, 2024-03-04 14:31:36,FALSE,NW6_EVENT1,NW6_EVENT1_W,W,L,NW6,1,,Unk,NW6-U1,N,0,NA,NW6_EVENT1,W
303,NW6,NW6N.IMG_0017.MP4,NA, 2024-03-06 08:05:54,FALSE,NW6_EVENT2,NW6_EVENT2_W,W,L,NW6,1,,M,NW6-M1,N,0,NA,NW6_EVENT2,W
304,NW6,NW6N.IMG_0018.MP4,NA, 2024-03-06 08:06:24,FALSE,NW6_EVENT2,NW6_EVENT2_W,W,L,NW6,1,,M,NW6-M1,N,0,NA,NW6_EVENT2,W
305,NW6,NW6N.IMG_0020.MP4,NA, 2024-03-07 10:21:44,FALSE,NW6_EVENT3,NW6_EVENT3_W,W,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT3,W
306,NW6,NW6N.IMG_0022.MP4,NA, 2024-03-07 10:25:37,FALSE,NW6_EVENT3,NW6_EVENT3_W,W,L,NW6,1,,F,NW6-F1,mangey female,0,NA,NW6_EVENT3,W
307,NW6,NW6N.IMG_0029.MP4,NA, 2024-03-09 07:27:30,FALSE,NW6_EVENT4,NW6_EVENT4_W,W,L,NW6,1,dark patches on legs,M,NW6-M3,N,0,NA,NW6_EVENT4,W
308,NW6,NW6A.IMG_0030.MP4,NA, 2024-03-10 10:37:10,FALSE,NW6_EVENT5,NW6_EVENT5_A,A,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT5,A
309,NW6,NW6A.IMG_0031.MP4,NA, 2024-03-10 10:37:33,FALSE,NW6_EVENT5,NW6_EVENT5_A,A,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT5,A
310,NW6,NW6A.IMG_0032.MP4,NA, 2024-03-10 10:37:52,FALSE,NW6_EVENT5,NW6_EVENT5_A,A,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT5,A
311,NW6,NW6A.IMG_0033.MP4,NA, 2024-03-10 10:38:12,FALSE,NW6_EVENT5,NW6_EVENT5_A,A,L,NW6,1,,M,NW6-M2,mangey male,0,NA,NW6_EVENT5,A
312,NW6,NW6N.IMG_0036.MP4,NA, 2024-03-10 10:53:32,FALSE,NW6_EVENT6,NW6_EVENT6_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT6,W
313,NW6,NW6A.IMG_0034.MP4,NA, 2024-03-10 10:53:54,FALSE,NW6_EVENT6,NW6_EVENT6_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT6,A
314,NW6,NW6N.IMG_0037.MP4,NA, 2024-03-10 10:55:22,FALSE,NW6_EVENT6,NW6_EVENT6_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT6,W
315,NW6,NW6N.IMG_0038.MP4,NA, 2024-03-10 10:55:42,FALSE,NW6_EVENT6,NW6_EVENT6_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT6,W
316,NW6,NW6N.IMG_0039.MP4,NA, 2024-03-10 10:56:02,FALSE,NW6_EVENT6,NW6_EVENT6_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT6,W
317,NW6,NW6N.IMG_0040.MP4,NA, 2024-03-10 11:38:32,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
318,NW6,NW6N.IMG_0041.MP4,NA, 2024-03-10 11:38:52,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
319,NW6,NW6A.IMG_0035.MP4,NA, 2024-03-10 11:38:56,FALSE,NW6_EVENT7,NW6_EVENT7_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT7,A
320,NW6,NW6N.IMG_0042.MP4,NA, 2024-03-10 11:39:15,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
321,NW6,NW6N.IMG_0043.MP4,NA, 2024-03-10 11:39:34,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
322,NW6,NW6N.IMG_0044.MP4,NA, 2024-03-10 11:46:20,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
323,NW6,NW6N.IMG_0045.MP4,NA, 2024-03-10 11:46:40,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
324,NW6,NW6N.IMG_0046.MP4,NA, 2024-03-10 11:47:02,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
325,NW6,NW6N.IMG_0047.MP4,NA, 2024-03-10 11:47:24,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
326,NW6,NW6N.IMG_0048.MP4,NA, 2024-03-10 11:47:46,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
327,NW6,NW6N.IMG_0049.MP4,NA, 2024-03-10 11:48:08,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
328,NW6,NW6N.IMG_0050.MP4,NA, 2024-03-10 11:48:30,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
329,NW6,NW6N.IMG_0052.MP4,NA, 2024-03-10 11:49:14,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
330,NW6,NW6N.IMG_0053.MP4,NA, 2024-03-10 11:49:37,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
331,NW6,NW6N.IMG_0054.MP4,NA, 2024-03-10 11:49:58,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
332,NW6,NW6N.IMG_0055.MP4,NA, 2024-03-10 11:50:18,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
333,NW6,NW6N.IMG_0056.MP4,NA, 2024-03-10 11:50:38,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
334,NW6,NW6N.IMG_0057.MP4,NA, 2024-03-10 11:51:00,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
335,NW6,NW6N.IMG_0058.MP4,NA, 2024-03-10 11:51:20,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
336,NW6,NW6N.IMG_0059.MP4,NA, 2024-03-10 11:51:42,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
337,NW6,NW6N.IMG_0060.MP4,NA, 2024-03-10 11:52:05,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
338,NW6,NW6N.IMG_0061.MP4,NA, 2024-03-10 11:52:24,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
339,NW6,NW6N.IMG_0062.MP4,NA, 2024-03-10 11:52:46,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
340,NW6,NW6N.IMG_0063.MP4,NA, 2024-03-10 11:53:06,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
341,NW6,NW6N.IMG_0064.MP4,NA, 2024-03-10 11:53:26,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
342,NW6,NW6N.IMG_0065.MP4,NA, 2024-03-10 11:53:48,FALSE,NW6_EVENT7,NW6_EVENT7_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT7,W
343,NW6,NW6N.IMG_0066.MP4,NA, 2024-03-10 11:57:46,FALSE,NW6_EVENT8,NW6_EVENT8_W,W,L,NW6,2,mangey male snarls and intimates other animal (mangey tail),M + U,NW-M2 + NW6-U3,"one mangey male, other mangey tail",0,NA,NW6_EVENT8,W
344,NW6,NW6N.IMG_0067.MP4,NA, 2024-03-10 11:58:06,FALSE,NW6_EVENT8,NW6_EVENT8_W,W,L,NW6,2,mangey male snarls and intimates other animal (mangey tail),M + U,NW-M2 + NW6-U3,"one mangey male, other mangey tail",0,NA,NW6_EVENT8,W
345,NW6,NW6N.IMG_0068.MP4,NA, 2024-03-10 12:00:56,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
346,NW6,NW6A.IMG_0036.MP4,NA, 2024-03-10 12:02:04,FALSE,NW6_EVENT9,NW6_EVENT9_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT9,A
347,NW6,NW6A.IMG_0037.MP4,NA, 2024-03-10 12:02:24,FALSE,NW6_EVENT9,NW6_EVENT9_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT9,A
348,NW6,NW6A.IMG_0038.MP4,NA, 2024-03-10 12:02:44,FALSE,NW6_EVENT9,NW6_EVENT9_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT9,A
349,NW6,NW6A.IMG_0039.MP4,NA, 2024-03-10 12:03:06,FALSE,NW6_EVENT9,NW6_EVENT9_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT9,A
350,NW6,NW6N.IMG_0069.MP4,NA, 2024-03-10 12:03:24,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
351,NW6,NW6A.IMG_0040.MP4,NA, 2024-03-10 12:03:26,FALSE,NW6_EVENT9,NW6_EVENT9_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT9,A
352,NW6,NW6N.IMG_0070.MP4,NA, 2024-03-10 12:03:44,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
353,NW6,NW6A.IMG_0041.MP4,NA, 2024-03-10 12:03:48,FALSE,NW6_EVENT9,NW6_EVENT9_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT9,A
354,NW6,NW6N.IMG_0071.MP4,NA, 2024-03-10 12:04:06,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
355,NW6,NW6A.IMG_0044.MP4,NA, 2024-03-10 12:11:58,FALSE,NW6_EVENT9,NW6_EVENT9_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT9,A
356,NW6,NW6N.IMG_0072.MP4,NA, 2024-03-10 12:17:41,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
357,NW6,NW6N.IMG_0073.MP4,NA, 2024-03-10 12:18:02,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
358,NW6,NW6A.IMG_0045.MP4,NA, 2024-03-10 12:18:04,FALSE,NW6_EVENT9,NW6_EVENT9_A,A,L,NW6,1,,M,NW6-M2,mangey male,2,NA,NW6_EVENT9,A
359,NW6,NW6N.IMG_0074.MP4,NA, 2024-03-10 12:18:22,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
360,NW6,NW6N.IMG_0075.MP4,NA, 2024-03-10 12:18:44,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
361,NW6,NW6N.IMG_0076.MP4,NA, 2024-03-10 12:19:04,FALSE,NW6_EVENT9,NW6_EVENT9_W,W,L,NW6,1,,M,NW6-M2,mangey male,1,NA,NW6_EVENT9,W
