RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,
SE7,SE7N.second_round.IMG_0077.MP4,, 2024-02-24 12:50:06,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7N.second_round.IMG_0078.MP4,, 2024-02-24 12:50:26,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7N.second_round.IMG_0079.MP4,, 2024-02-24 12:50:58,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7N.second_round.IMG_0080.MP4,, 2024-02-24 12:51:30,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7N.second_round.IMG_0081.MP4,, 2024-02-24 12:51:50,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7N.second_round.IMG_0082.MP4,, 2024-02-24 12:53:16,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7N.second_round.IMG_0083.MP4,, 2024-02-24 12:53:38,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7N.second_round.IMG_0084.MP4,, 2024-02-24 12:53:58,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7N.second_round.IMG_0085.MP4,, 2024-02-24 12:54:24,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7A.second_round.IMG_0107.MP4,, 2024-02-24 12:54:58,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0108.MP4,, 2024-02-24 12:55:20,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0109.MP4,, 2024-02-24 12:55:44,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0110.MP4,, 2024-02-24 12:56:07,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0111.MP4,, 2024-02-24 12:56:26,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0112.MP4,, 2024-02-24 12:56:46,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0113.MP4,, 2024-02-24 12:57:10,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0114.MP4,, 2024-02-24 12:57:32,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0115.MP4,, 2024-02-24 12:57:54,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0116.MP4,, 2024-02-24 12:58:14,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7N.second_round.IMG_0088.MP4,, 2024-02-24 13:10:10,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7N.second_round.IMG_0089.MP4,, 2024-02-24 13:10:32,false,SE7_EVENT3,W,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,2,
SE7,SE7A.second_round.IMG_0122.MP4,, 2024-02-24 13:11:02,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0123.MP4,, 2024-02-24 13:11:22,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0124.MP4,, 2024-02-24 13:11:58,false,SE7_EVENT3,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,1,
SE7,SE7A.second_round.IMG_0125.MP4,, 2024-02-24 15:14:38,false,SE7_EVENT4,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,0,
SE7,SE7A.second_round.IMG_0126.MP4,, 2024-02-24 15:14:58,false,SE7_EVENT4,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,0,
SE7,SE7A.second_round.IMG_0127.MP4,, 2024-02-24 15:15:20,false,SE7_EVENT4,A,L,SE7,1,,F,SE7-F1,thin fur/ young vibe,0,
