RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,
SW4,SW4N.IMG_0168.MP4,, 2024-03-19 00:51:54,false,SW4_EVENT15,W,D,SW4,1,,F,SW4-F2,N,0,
SW4,SW4N.IMG_0169.MP4,, 2024-03-19 00:52:16,false,SW4_EVENT15,W,D,SW4,1,,F,SW4-F2,N,0,
SW4,SW4N.IMG_0172.MP4,, 2024-03-19 22:19:32,false,SW4_EVENT16,W,D,SW4,1,,M,SW4-M1,N,0,
SW4,SW4N.IMG_0174.MP4,, 2024-03-21 23:20:48,false,SW4_EVENT17,W,D,SW4,1,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0175.MP4,, 2024-03-22 20:19:42,false,SW4_EVENT18,W,D,SW4,1,,Unk,SW4-U3,N,0,
SW4,SW4N.IMG_0176.MP4,, 2024-03-23 09:59:24,false,SW4_EVENT19,W,L,SW4,1,,M,SW4-M2,N,0,
SW4,SW4N.IMG_0177.MP4,, 2024-03-23 10:20:30,false,SW4_EVENT20,W,L,SW4,1,,SM,SW4-SM1,slight butt scruff,0,
SW4,SW4N.IMG_0178.MP4,, 2024-03-23 10:37:08,false,SW4_EVENT21,W,L,SW4,1,,Unk,SW4-U4,very slender,0,
SW4,SW4N.IMG_0179.MP4,, 2024-03-23 10:37:32,false,SW4_EVENT21,W,L,SW4,1,,Unk,SW4-U4,very slender,0,
SW4,SW4N.IMG_0185.MP4,, 2024-03-25 20:55:02,false,SW4_EVENT22,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0186.MP4,, 2024-03-25 20:55:28,false,SW4_EVENT22,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0187.MP4,, 2024-03-26 20:42:32,false,SW4_EVENT23,W,D,SW4,3,,F + M + SM,SW4-F1 + SW4-M1 + SW4-SM1,N + N + muzzle scar + slightly butt scruff,0,
SW4,SW4N.IMG_0188.MP4,, 2024-03-26 20:42:56,false,SW4_EVENT23,W,D,SW4,3,,F + M + SM,SW4-F1 + SW4-M1 + SW4-SM1,N + N + muzzle scar + slightly butt scruff,0,
SW4,SW4N.IMG_0193.MP4,, 2024-03-27 11:38:10,false,SW4_EVENT24,W,L,SW4,1,,Unk,SW4-U4,very slender,0,
SW4,SW4N.IMG_0208.MP4,, 2024-03-28 18:45:04,false,SW4_EVENT25,W,L,SW4,3,,F + M + SM,SW4-F1 + SW4-M1 + SW4-SM1,N + N + muzzle scar + slightly butt scruff,0,
SW4,SW4N.IMG_0209.MP4,, 2024-03-28 18:45:42,false,SW4_EVENT25,W,L,SW4,3,,F + M + U,SW4-F1 + SW4-M1 + SW4-U4,N + N + very slender,0,
SW4,SW4N.IMG_0211.MP4,, 2024-03-29 00:39:22,false,SW4_EVENT26,W,D,SW4,1,,M,SW4-M2,N,0,
SW4,SW4N.IMG_0214.MP4,, 2024-03-29 19:34:46,false,SW4_EVENT27,W,D,SW4,1,,M,SW4-M2,N,0,
SW4,SW4N.IMG_0222.MP4,, 2024-03-31 04:24:14,false,SW4_EVENT28,W,D,SW4,1,,SM,SW4-SM1,slight butt scruff,0,
SW4,SW4N.IMG_0256.MP4,, 2024-03-31 23:17:48,false,SW4_EVENT29,W,D,SW4,1,,Unk,SW4-U2,N,0,
SW4,SW4N.IMG_0278.MP4,, 2024-04-01 21:43:02,false,SW4_EVENT30,W,D,SW4,1,,M,SW4-M2,N,0,
SW4,SW4N.IMG_0279.MP4,, 2024-04-02 04:27:38,false,SW4_EVENT31,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0280.MP4,, 2024-04-02 04:28:28,false,SW4_EVENT31,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
