Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Unique_ID,PuzzleType,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-U2,425.715,out of view,Not defined,,STATE,0.000,40.499,40.499,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4,0,NA,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,not oriented,Vigilance,,STATE,1.167,4.450,3.283,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4,70,267,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,in view,Not defined,far more than 1 body length,STATE,3.800,4.450,0.650,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4,228,267,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,out of view,Not defined,,STATE,4.450,20.250,15.800,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4,267,0,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,still,Locomotion,,STATE,20.250,23.400,3.150,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4,0,189,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,oriented,Vigilance,camera,STATE,20.250,21.500,1.250,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4,0,75,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,in view,Not defined,close less than 1 body length,STATE,20.250,32.767,12.517,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4,0,751,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,oriented,Vigilance,puzzle,STATE,21.517,23.400,1.883,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4,76,189,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,walking,Locomotion,,STATE,23.400,27.283,3.883,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4,189,422,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,not oriented,Vigilance,,STATE,23.400,27.650,4.250,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4,189,444,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,still,Locomotion,,STATE,27.283,28.017,0.734,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4,422,466,,,,
SE5_EVENT4A,2025-06-05 16:09:34.422,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0116.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0118.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0119.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0120.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0121.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0122.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0123.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0124.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0125.MP4,0.0,202.483,20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250;20.250,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE5_EVENT4,a,SE5-M1,432.769,oriented,Vigilance,puzzle,STATE,27.650,28.933,1.283,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE5_Plyplow/SE5A/Batch1.IMG_0117.MP4,444,521,,,,
